image_id,acc_clean,acc_attacked,logits_sigmoid_mean,logits_abs_mean,perfect_recovery_clean,perfect_recovery_attacked
000000180798.jpg,0.5199999809265137,0.5199999809265137,0.5011147856712341,0.029599850997328758,0.0,0.0
000000180878.jpg,0.5199999809265137,0.5199999809265137,0.5011451840400696,0.029610516503453255,0.0,0.0
000000181303.jpg,0.5199999809265137,0.5199999809265137,0.5011457204818726,0.02961898222565651,0.0,0.0
000000181421.jpg,0.5199999809265137,0.5199999809265137,0.5011322498321533,0.029602905735373497,0.0,0.0
000000181499.jpg,0.5199999809265137,0.5199999809265137,0.5011370182037354,0.029593147337436676,0.0,0.0
000000181542.jpg,0.5199999809265137,0.5199999809265137,0.5011202096939087,0.0295985396951437,0.0,0.0
000000181666.jpg,0.5199999809265137,0.5199999809265137,0.5011197328567505,0.029596440494060516,0.0,0.0
000000181753.jpg,0.5199999809265137,0.5199999809265137,0.5011425614356995,0.02961195446550846,0.0,0.0
000000181796.jpg,0.5199999809265137,0.5199999809265137,0.5011225342750549,0.029599515721201897,0.0,0.0
000000181816.jpg,0.5199999809265137,0.5199999809265137,0.5011129975318909,0.029582375660538673,0.0,0.0
000000181859.jpg,0.5199999809265137,0.5199999809265137,0.5011135935783386,0.02964106760919094,0.0,0.0
000000181969.jpg,0.5199999809265137,0.5199999809265137,0.5011501312255859,0.029651135206222534,0.0,0.0
000000182021.jpg,0.5199999809265137,0.5199999809265137,0.5011120438575745,0.029596256092190742,0.0,0.0
000000182155.jpg,0.5199999809265137,0.5199999809265137,0.501118004322052,0.029605964198708534,0.0,0.0
000000182162.jpg,0.5199999809265137,0.5199999809265137,0.5011320114135742,0.02961724065244198,0.0,0.0
000000182202.jpg,0.5199999809265137,0.5199999809265137,0.5011123418807983,0.029570763930678368,0.0,0.0
000000182417.jpg,0.5199999809265137,0.5199999809265137,0.5011141896247864,0.029576702043414116,0.0,0.0
000000182441.jpg,0.5199999809265137,0.5199999809265137,0.5010987520217896,0.029567701742053032,0.0,0.0
000000182611.jpg,0.5199999809265137,0.5199999809265137,0.5011412501335144,0.029618119820952415,0.0,0.0
000000182805.jpg,0.5199999809265137,0.5199999809265137,0.5011428594589233,0.02960805781185627,0.0,0.0
000000182923.jpg,0.5199999809265137,0.5199999809265137,0.5011199712753296,0.029607318341732025,0.0,0.0
000000183049.jpg,0.5199999809265137,0.5199999809265137,0.5011270642280579,0.029617618769407272,0.0,0.0
000000183104.jpg,0.5199999809265137,0.5199999809265137,0.5011359453201294,0.02961394190788269,0.0,0.0
000000183127.jpg,0.5199999809265137,0.5199999809265137,0.50112384557724,0.029595503583550453,0.0,0.0
000000183246.jpg,0.5199999809265137,0.5199999809265137,0.5011194348335266,0.02955443784594536,0.0,0.0
000000183391.jpg,0.5199999809265137,0.5199999809265137,0.5011386871337891,0.02960854023694992,0.0,0.0
000000183437.jpg,0.5199999809265137,0.5199999809265137,0.5011292099952698,0.029606685042381287,0.0,0.0
000000183500.jpg,0.5199999809265137,0.5199999809265137,0.5010963678359985,0.02956562303006649,0.0,0.0
000000183648.jpg,0.5199999809265137,0.5199999809265137,0.5011405348777771,0.029613975435495377,0.0,0.0
000000183675.jpg,0.5199999809265137,0.5199999809265137,0.501133918762207,0.029615944251418114,0.0,0.0
000000183709.jpg,0.5199999809265137,0.5199999809265137,0.5011327266693115,0.02960212714970112,0.0,0.0
000000183716.jpg,0.5199999809265137,0.5199999809265137,0.5011480450630188,0.02964506484568119,0.0,0.0
000000183965.jpg,0.5199999809265137,0.5199999809265137,0.5011563897132874,0.029630254954099655,0.0,0.0
