image_id,loss_secret,loss_image
000000227399.jpg,0.6950021386146545,5.564349703490734e-05
000000227478.jpg,0.6949888467788696,5.571814836002886e-05
000000227482.jpg,0.6950145363807678,5.531670467462391e-05
000000227491.jpg,0.6949852108955383,5.469168536365032e-05
000000227511.jpg,0.6949650645256042,5.338849950931035e-05
000000227686.jpg,0.6950243711471558,5.461175896925852e-05
000000227765.jpg,0.6950215101242065,5.400395457400009e-05
000000227898.jpg,0.6949588060379028,5.596384289674461e-05
000000227985.jpg,0.6949918866157532,5.582032827078365e-05
000000228144.jpg,0.6949708461761475,5.545924068428576e-05
000000228214.jpg,0.6949915885925293,5.551815775106661e-05
000000228436.jpg,0.6949820518493652,5.560373392654583e-05
000000228771.jpg,0.6950148344039917,5.521500133909285e-05
000000228942.jpg,0.6949846744537354,5.5325461289612576e-05
000000228981.jpg,0.6949523687362671,5.5905955377966166e-05
000000229111.jpg,0.6950188875198364,5.5549600801896304e-05
000000229216.jpg,0.6949955821037292,5.567754851654172e-05
000000229221.jpg,0.6949699521064758,5.3342984756454825e-05
000000229311.jpg,0.6950035095214844,5.5503129260614514e-05
000000229358.jpg,0.6949862241744995,5.5360338592436165e-05
000000229553.jpg,0.6949635744094849,5.583695019595325e-05
000000229601.jpg,0.6950161457061768,5.5490731028839946e-05
000000229659.jpg,0.6949917674064636,5.5721749959047884e-05
000000229747.jpg,0.6949766874313354,5.5847602197900414e-05
